time,size_sent,size_rcv 
0,3.74609375,22.10078125 
10,29.71328125,155.89609375 
20,169.0421875,832.646875 
30,263.103125,1087.68828125 
40,275.17578125,1115.63671875 
50,276.33203125,1117.5453125 
