time,session 
0,2565.0699999999997 
10,6333.855529411764 
20,5494.64756140351 
30,8251.530731707317 
40,16342.186399999999 
50,34275.84177777777 
60,36664.197375 
70,47364.949 
80,63337.629499999995 
