time,freemem@tsung_controller@ip-172-31-17-3 
0,3515.59375 
10,3515.74609375 
20,3515.74609375 
30,3515.74609375 
40,3515.74609375 
50,3515.74609375 
60,3515.74609375 
70,3515.74609375 
80,3515.74609375 
