time,size_sent,size_rcv 
0,11.85625,100.2734375 
10,72.80078125,448.8703125 
20,271.20234375,1472.9859375 
30,417.18984375,2547.94140625 
40,434.32421875,2915.64296875 
50,439.30859375,3230.8359375 
60,439.76484375,3259.48984375 
70,439.76484375,3259.48984375 
80,439.76484375,3259.48984375 
