time,freemem@tsung_controller@ip-172-31-17-3 
0,3515.59375 
10,3515.74609375 
20,3511.05078125 
30,3494.3125 
40,3490.3203125 
50,3489.84375 
60,3496.734375 
70,3503.64453125 
80,3504.20703125 
